ID,Severity,Date,Time,Latitude,Longitude,Traffic_Volume,Weather_Condition,Road_Condition,Speed_Breaker,Traffic_Signal,Junction,Crossing
BLR-214,2,08/01/2024,23:06,12.917456550168806,77.61835016172827,2068.6818400466677,Sunny/Clear,Wet,0,0,1,0
BLR-215,3,08/01/2024,18:30,12.937875124653445,77.67239308220927,1916.2915523196066,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-216,3,08/01/2024,06:41,12.98387465020234,77.58252882345201,2365.3436279678203,Sunny/Clear,Dry,0,0,0,0
BLR-217,3,08/01/2024,07:52,12.873844382508262,77.58981994242957,2110.6333141304513,Sunny/Clear,Dry,0,0,0,0
BLR-218,2,08/01/2024,20:29,12.995862649488776,77.6548937021294,1308.0951256693702,Sunny/Clear,Dry,0,1,1,0
BLR-219,3,08/01/2024,13:58,12.979098930649082,77.70716554738341,1858.9363936135355,Sunny/Clear,Potholes/Damaged,0,1,1,0
BLR-220,3,08/01/2024,00:44,12.961105002588265,77.6020494513687,808.0263439372748,Sunny/Clear,Dry,0,0,0,0
BLR-221,2,09/01/2024,23:05,12.975903682302022,77.65189416906613,1987.2204389742287,Sunny/Clear,Dry,0,0,0,0
BLR-222,1,09/01/2024,05:52,13.027784236804226,77.7282255143522,1464.8656904572251,Sunny/Clear,Dry,0,0,0,0
BLR-223,3,09/01/2024,04:34,12.92771127682286,77.68523857283674,2038.8646663029622,Overcast,Under Construction,0,1,0,0
BLR-224,3,09/01/2024,11:14,12.96465119004383,77.65734177245956,1637.1965738436502,Sunny/Clear,Dry,0,0,0,0
BLR-225,3,09/01/2024,02:47,12.983821233672217,77.67834286333594,1998.6638968479783,Sunny/Clear,Dry,1,0,0,0
BLR-226,1,09/01/2024,17:40,12.980975791784195,77.60163066495595,1571.6776470875016,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-227,3,09/01/2024,07:42,13.001674441479318,77.69168466661255,1373.8848690506977,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-228,3,09/01/2024,02:04,12.992780979859003,77.6763168018462,1654.3096389437596,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-229,3,09/01/2024,09:30,13.043155334076207,77.60150381770319,734.4762226963293,Overcast,Under Construction,0,1,0,0
BLR-230,3,09/01/2024,04:07,12.809215807189657,77.65506852319601,1448.4874341207603,Foggy,Potholes/Damaged,0,0,0,0
BLR-231,3,09/01/2024,05:22,12.9503476440695,77.68105810668432,1277.3808683320253,Sunny/Clear,Under Construction,0,0,0,0
BLR-232,3,09/01/2024,20:15,13.02947968405684,77.5804247572021,810.8464709301145,Sunny/Clear,Wet,0,1,0,0
BLR-233,3,09/01/2024,11:48,13.005989859561211,77.54837050504088,1151.0998743408616,Sunny/Clear,Dry,0,0,0,0
BLR-234,2,09/01/2024,07:03,12.797201564010358,77.60829684911745,851.3519047935256,Sunny/Clear,Dry,0,0,0,0
BLR-235,2,09/01/2024,20:48,12.932889399294776,77.66357059340433,729.1315719206614,Sunny/Clear,Wet,0,0,0,0
BLR-236,3,09/01/2024,02:49,12.966770277436561,77.56169105721008,1212.8130313444735,Sunny/Clear,Dry,0,0,1,0
BLR-237,3,09/01/2024,15:59,13.008777564404435,77.56631144426541,1752.3998893244632,Sunny/Clear,Dry,0,0,0,0
BLR-238,3,09/01/2024,01:12,13.109758243797813,77.64256260118191,751.5468956227098,Sunny/Clear,Potholes/Damaged,0,0,1,1
BLR-239,3,09/01/2024,00:21,12.876812313178185,77.64316677234592,1476.6670530262054,Raining,Dry,0,0,0,0
BLR-240,3,09/01/2024,23:02,12.838044452377808,77.61583896365033,1599.1473704821979,Sunny/Clear,Dry,1,1,1,0
BLR-241,3,09/01/2024,00:29,12.917527964702288,77.62883023923814,1443.7624712458435,Overcast,Wet,0,0,1,0
BLR-242,4,09/01/2024,01:50,12.977157171676517,77.5716349965156,1919.0996865526267,Sunny/Clear,Dry,1,0,0,1
BLR-243,2,09/01/2024,21:29,12.91290623922068,77.62870146494382,3000.0,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-244,2,09/01/2024,02:24,12.91618986919136,77.60076300915465,2325.6956591201742,Sunny/Clear,Under Construction,1,0,1,0
BLR-245,3,09/01/2024,00:22,13.032143290761612,77.46622594571802,1180.10057064511,Raining,Dry,0,0,1,0
BLR-246,4,09/01/2024,23:08,13.085643407699905,77.51456439070367,1016.9690951793796,Sunny/Clear,Dry,0,0,0,0
BLR-247,3,09/01/2024,07:36,12.92909369056674,77.6123071492651,1267.7973533974296,Sunny/Clear,Dry,0,1,1,0
BLR-248,2,10/01/2024,00:14,12.792499532211288,77.62898733249637,1758.871743822191,Sunny/Clear,Wet,0,0,0,0
BLR-249,3,10/01/2024,16:46,12.962124361150678,77.56981640708348,1520.8808107975856,Raining,Dry,0,0,0,0
BLR-250,3,10/01/2024,07:54,12.9549271357259,77.67336220379977,1524.6044155886552,Sunny/Clear,Wet,0,0,1,0
BLR-251,2,10/01/2024,20:57,12.88932119586162,77.59336739400209,1549.192167844417,Sunny/Clear,Dry,0,1,0,0
BLR-252,2,10/01/2024,02:08,12.97201918934881,77.69357498244912,1538.61958436282,Raining,Dry,0,0,0,0
BLR-253,3,10/01/2024,19:13,12.978972738884849,77.66483135793786,1632.1347110883464,Sunny/Clear,Dry,1,0,1,0
BLR-254,3,10/01/2024,05:26,12.94593839872814,77.64027053245944,1969.0386782021228,Foggy,Dry,0,0,0,0
BLR-255,2,10/01/2024,19:56,13.0377558897072,77.60091642542774,1674.6709396114268,Sunny/Clear,Dry,0,0,0,0
BLR-256,3,10/01/2024,03:23,12.941224050318736,77.61011814242744,952.2159464021684,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-257,3,10/01/2024,11:27,12.850708833117265,77.69308747737051,1962.9752125518912,Sunny/Clear,Dry,1,1,0,0
BLR-258,4,10/01/2024,02:23,12.950991079179238,77.68316036903347,2045.6842012728546,Sunny/Clear,Dry,0,0,0,0
BLR-259,3,10/01/2024,02:29,13.088430660331287,77.52737571812247,1426.4751771820306,Overcast,Wet,0,0,0,1
BLR-260,1,10/01/2024,20:16,12.984582825900148,77.66769176727936,1654.443437867371,Sunny/Clear,Wet,0,0,0,0
BLR-261,3,10/01/2024,05:46,12.906461223349973,77.55080311060163,1266.5733423502884,Sunny/Clear,Dry,0,0,1,0
BLR-262,3,10/01/2024,10:17,12.827003236527643,77.67606544457408,1112.0452094964828,Sunny/Clear,Dry,0,0,0,0
BLR-263,3,10/01/2024,02:26,13.01077290760691,77.63996166997454,1173.1507236869802,Sunny/Clear,Dry,0,0,0,0
BLR-264,3,10/01/2024,16:10,12.978455511511447,77.67172217505116,1206.9892508537232,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-265,3,10/01/2024,05:36,13.122009581537323,77.62439029137654,2221.287378933628,Sunny/Clear,Potholes/Damaged,1,0,1,0
BLR-266,1,10/01/2024,09:33,13.042634617525117,77.59014066654589,1463.008667364539,Sunny/Clear,Dry,0,0,0,0
BLR-267,3,10/01/2024,14:31,12.797262104809707,77.66413269689016,1091.3204232501203,Sunny/Clear,Dry,0,0,0,0
BLR-268,4,10/01/2024,10:55,13.043633810203907,77.5583650888954,1379.2519258141963,Sunny/Clear,Under Construction,0,0,0,0
BLR-269,2,10/01/2024,13:45,13.116022961825598,77.62620366319172,1832.197247324022,Sunny/Clear,Dry,0,0,1,0
BLR-270,2,10/01/2024,02:27,12.982141189372555,77.68050763935781,2226.5317354190374,Sunny/Clear,Dry,0,0,1,0
BLR-271,2,10/01/2024,21:21,12.936449684337465,77.59301185558328,1770.8406571969622,Raining,Dry,0,0,0,0
BLR-272,3,10/01/2024,15:45,12.775165030746734,77.60891692133058,1487.83226828236,Foggy,Dry,0,0,0,0
BLR-273,2,10/01/2024,09:53,12.962679476548127,77.58054233451584,2363.428127783553,Sunny/Clear,Dry,0,1,0,1
BLR-274,3,10/01/2024,07:11,12.952139287880321,77.51633355612607,1390.1797146050747,Sunny/Clear,Dry,0,0,0,1
BLR-275,2,11/01/2024,04:25,13.089452476788006,77.56214888844542,1359.0910979277835,Sunny/Clear,Wet,0,0,0,0
BLR-276,1,11/01/2024,12:23,12.997824044446721,77.7027952825935,923.4611588322615,Sunny/Clear,Wet,0,1,0,0
BLR-277,3,11/01/2024,11:02,12.996812832277909,77.68116147186197,1194.0263969735408,Sunny/Clear,Dry,0,0,1,0
BLR-278,3,11/01/2024,22:48,12.89447448695049,77.62738039258582,920.2671555443047,Sunny/Clear,Dry,1,0,0,0
BLR-279,3,11/01/2024,19:36,12.909017710956869,77.61208488800514,847.5851425369152,Sunny/Clear,Dry,0,0,0,0
BLR-280,2,11/01/2024,22:37,12.991600460380122,77.74483202542542,1459.3459772826593,Sunny/Clear,Dry,0,0,1,0
BLR-281,2,11/01/2024,12:37,12.930681907292934,77.65798474559267,1253.6179910848116,Raining,Dry,1,0,0,0
BLR-282,1,11/01/2024,12:14,12.99719630956222,77.68010217798506,2102.190072116923,Overcast,Potholes/Damaged,0,0,0,1
BLR-283,3,11/01/2024,01:10,12.965285322845158,77.64326540810465,1652.4541455059814,Sunny/Clear,Dry,0,0,0,0
BLR-284,3,11/01/2024,15:17,12.914522662836,77.64732688390202,1846.172772939428,Sunny/Clear,Dry,0,0,0,0
BLR-285,3,11/01/2024,01:09,12.960082747121069,77.62728422675549,1737.0001764919282,Sunny/Clear,Wet,0,1,0,0
BLR-286,3,11/01/2024,12:31,13.015391617917242,77.71723122902219,960.1414925312263,Raining,Under Construction,1,1,1,1
BLR-287,3,11/01/2024,07:06,12.974850227658543,77.69931766535174,1398.415552244055,Raining,Dry,0,0,0,0
BLR-288,4,11/01/2024,15:16,12.993784728765302,77.58090750748651,1711.1352597888222,Sunny/Clear,Dry,0,0,0,0
BLR-289,3,11/01/2024,08:26,12.950239389385542,77.62785390616985,628.776004254889,Raining,Dry,0,0,0,0
BLR-290,3,11/01/2024,07:28,12.87425773838367,77.66462611413331,617.1220942199323,Overcast,Dry,0,1,0,0
BLR-291,3,11/01/2024,19:36,12.893962777501406,77.65688336905164,1593.5787719470168,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-292,3,11/01/2024,04:58,13.009431352239039,77.62055821087131,1377.528587165676,Sunny/Clear,Wet,0,0,0,0
BLR-293,3,11/01/2024,23:44,12.861293603105421,77.6425413337407,100.0,Sunny/Clear,Dry,0,0,0,0
BLR-294,3,11/01/2024,15:25,12.926385350865349,77.60335005513346,602.4797216097949,Sunny/Clear,Wet,0,0,1,0
BLR-295,3,11/01/2024,21:30,13.025358909870128,77.60289938883278,1010.7793698115411,Sunny/Clear,Dry,0,1,0,0
BLR-296,3,11/01/2024,10:14,13.09367911537415,77.60536219106046,1750.5021496565764,Sunny/Clear,Dry,0,0,0,0
BLR-297,4,11/01/2024,16:14,13.070510600966836,77.60882128821581,1251.5437572039248,Sunny/Clear,Dry,0,0,0,0
BLR-298,3,11/01/2024,22:24,12.979891359571017,77.61521921500261,2074.526148422056,Raining,Dry,0,0,0,0
BLR-299,3,11/01/2024,11:03,12.89772683802366,77.6327627283948,1137.875743696897,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-300,3,11/01/2024,03:52,13.12775592494477,77.58298645758241,1222.1026390888753,Sunny/Clear,Under Construction,0,1,1,0
BLR-301,3,11/01/2024,15:46,12.90462718699467,77.57085604000024,2656.642818634883,Sunny/Clear,Dry,1,0,0,0
BLR-302,2,11/01/2024,07:58,12.976192527316167,77.66272861564559,1923.957693875813,Sunny/Clear,Wet,0,0,1,0
BLR-303,2,12/01/2024,20:51,12.99555536427666,77.55546352168687,2027.752231715764,Raining,Dry,0,1,0,0
BLR-304,3,12/01/2024,07:42,12.91611260450453,77.63186858930146,1129.0501730380142,Sunny/Clear,Potholes/Damaged,0,0,1,0
BLR-305,3,12/01/2024,20:55,12.992976876812913,77.62480492945828,1379.887065356666,Sunny/Clear,Wet,0,0,0,0
BLR-306,3,12/01/2024,16:02,12.888172895939064,77.65154044623098,1514.4321651839964,Raining,Dry,0,1,1,0
BLR-307,2,12/01/2024,06:11,12.941188910216248,77.63354412345814,1385.7727234902295,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-308,3,12/01/2024,00:42,12.924158088328523,77.64219805056032,1583.2962271875813,Sunny/Clear,Dry,0,0,0,0
BLR-309,3,12/01/2024,04:05,12.913801586493706,77.57555851856294,1578.3693097449675,Sunny/Clear,Potholes/Damaged,0,1,1,0
BLR-310,4,12/01/2024,13:59,12.89257437894301,77.6002809152336,1405.8072257789154,Sunny/Clear,Dry,0,0,0,0
BLR-311,3,12/01/2024,16:22,12.973161238146941,77.667275404175,1372.654067113782,Sunny/Clear,Dry,0,1,0,0
BLR-312,3,12/01/2024,02:03,12.905620169919596,77.63727014825002,2193.2970907060335,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-313,3,12/01/2024,00:28,13.00674474358141,77.65893789395912,1067.33626690348,Raining,Potholes/Damaged,0,0,0,0
BLR-314,2,12/01/2024,03:13,12.925616920834052,77.56187023540011,1270.704475702239,Raining,Potholes/Damaged,0,0,0,0
BLR-315,3,12/01/2024,20:06,12.942995596856665,77.57918791309748,781.7755292425439,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-316,2,12/01/2024,20:55,12.947388452380624,77.62569193760255,1040.5108371711071,Sunny/Clear,Dry,0,0,0,0
BLR-317,3,12/01/2024,06:00,12.993639964111573,77.68454438615622,1261.6679651623483,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-318,3,12/01/2024,01:22,12.969522110900238,77.54066811021846,1554.2235341258809,Sunny/Clear,Dry,0,0,0,0
BLR-319,2,12/01/2024,02:17,13.071164033462367,77.55947264834379,1918.5853709164805,Sunny/Clear,Dry,0,0,0,1
BLR-320,3,12/01/2024,10:11,12.955895548038553,77.58155151806555,1928.3154313337502,Sunny/Clear,Dry,0,0,0,0
BLR-321,3,12/01/2024,13:40,12.832667646849597,77.60639107031426,2176.3480935838734,Sunny/Clear,Wet,0,0,0,0
BLR-322,2,12/01/2024,09:44,12.957022422299271,77.61436643508276,1003.151801587865,Raining,Potholes/Damaged,0,0,0,1
BLR-323,3,12/01/2024,23:23,12.927424149293438,77.6925019421059,1072.644294553938,Raining,Wet,0,0,0,0
BLR-324,3,12/01/2024,02:58,12.995526193227692,77.68554814322331,954.1097313137259,Sunny/Clear,Dry,0,0,0,0
BLR-325,3,12/01/2024,08:23,12.988124703725616,77.66980028055204,2390.8910653621274,Sunny/Clear,Dry,0,0,1,0
BLR-326,2,12/01/2024,01:54,13.014566987583565,77.68797182361783,1778.8619587860464,Foggy,Wet,0,0,1,0
BLR-327,3,12/01/2024,07:27,12.950632347003852,77.59182248429643,1941.446013951366,Sunny/Clear,Dry,0,0,0,1
BLR-328,3,12/01/2024,06:08,12.965215276787326,77.64706854745734,923.1569661197846,Sunny/Clear,Dry,0,0,0,0
BLR-329,4,12/01/2024,12:38,13.008218387156786,77.61729822070245,1496.2809052820926,Sunny/Clear,Dry,1,1,1,0
BLR-330,3,13/01/2024,06:32,12.973049792917392,77.69233807450429,1779.0587276607414,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-331,2,13/01/2024,01:20,12.950210107835042,77.56292427761403,787.6984922209922,Sunny/Clear,Dry,0,1,0,0
BLR-332,3,13/01/2024,16:59,12.794405754360804,77.6899501426411,1252.6448854330997,Sunny/Clear,Dry,0,0,0,0
BLR-333,3,13/01/2024,09:46,13.036405349820695,77.58114521697713,1717.5273251961005,Foggy,Dry,0,0,0,1
BLR-334,3,13/01/2024,15:22,12.92747534734843,77.68559813119055,414.25958174606285,Foggy,Dry,0,0,1,0
BLR-335,4,13/01/2024,20:44,12.89715927776426,77.60244023007745,2241.843930332094,Sunny/Clear,Wet,0,1,0,1
BLR-336,4,13/01/2024,20:07,12.83094265541798,77.66786359971593,1833.742690475727,Sunny/Clear,Dry,0,1,1,1
BLR-337,3,13/01/2024,08:57,13.021281708841252,77.60448557077471,927.8849746611905,Sunny/Clear,Wet,0,0,0,1
BLR-338,3,13/01/2024,00:57,13.024401865156992,77.51167252380864,1475.858325295013,Overcast,Dry,0,0,0,0
BLR-339,2,13/01/2024,03:58,12.932184090671523,77.60146778450748,1738.0282885976849,Sunny/Clear,Dry,0,0,1,0
BLR-340,3,13/01/2024,17:31,12.980120961169375,77.61986998955709,1565.2151544206363,Raining,Wet,0,0,1,0
BLR-341,3,13/01/2024,00:34,12.92496025792245,77.65774028493216,1470.8177395362702,Raining,Dry,0,0,1,0
BLR-342,2,13/01/2024,09:55,12.790879443983352,77.5721477617352,1442.6746599753865,Foggy,Wet,0,0,0,0
BLR-343,2,13/01/2024,01:49,12.943445453388838,77.66199235597027,1887.6599900821952,Sunny/Clear,Dry,0,0,0,0
BLR-344,4,13/01/2024,01:12,12.927252028550848,77.59993685477053,1907.9506028702801,Foggy,Wet,1,0,0,0
BLR-345,3,13/01/2024,20:40,12.984103488861777,77.62812165485067,1849.5601416621212,Sunny/Clear,Wet,0,0,0,0
BLR-346,3,13/01/2024,22:22,12.922665479841907,77.61729660934695,1853.0302496191723,Raining,Wet,0,0,1,0
BLR-347,2,13/01/2024,01:01,13.071715541550414,77.58923731326274,1740.9043115117734,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-348,3,13/01/2024,04:59,12.867438423032382,77.68025058416293,1795.940528127519,Sunny/Clear,Dry,0,0,0,0
BLR-349,2,13/01/2024,13:22,12.99212007242446,77.640043004633,2340.2155405601216,Foggy,Potholes/Damaged,0,1,0,0
BLR-350,2,13/01/2024,22:56,12.931209013855108,77.64077012876615,1443.6846569809506,Raining,Dry,0,0,0,0
BLR-351,2,13/01/2024,02:45,13.011397161032885,77.69830057308599,650.9464397673905,Sunny/Clear,Dry,0,0,1,0
BLR-352,3,13/01/2024,00:40,12.984460846788059,77.60096015030354,2120.9411826738483,Sunny/Clear,Under Construction,1,0,1,0
BLR-353,3,13/01/2024,15:48,12.95177129988794,77.67200933961405,1726.2080632895977,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-354,2,13/01/2024,07:14,12.89044430791763,77.69453761731644,1764.324334509339,Raining,Wet,0,0,0,1
BLR-355,2,13/01/2024,20:07,12.887866703681292,77.6219284387444,1065.624998164908,Sunny/Clear,Wet,0,1,0,0
BLR-356,3,13/01/2024,06:40,13.010225741959548,77.54649504082789,669.3458454369711,Sunny/Clear,Dry,0,1,0,0
BLR-357,3,13/01/2024,01:56,13.024724046408146,77.59648443814461,1641.8148535098128,Sunny/Clear,Under Construction,0,0,0,0
BLR-358,3,14/01/2024,09:36,12.899407747230038,77.52554482693485,1369.959114213585,Sunny/Clear,Dry,0,0,0,0
BLR-359,3,14/01/2024,15:52,13.017540860898626,77.52885484215746,1490.7864223715792,Raining,Dry,0,0,0,0
BLR-360,3,14/01/2024,00:05,12.933220954274832,77.63929154575432,1237.6613057718455,Sunny/Clear,Dry,0,1,0,0
BLR-361,3,14/01/2024,09:09,13.013581051273418,77.6215958764222,1527.7609364908194,Foggy,Dry,1,0,0,1
BLR-362,3,14/01/2024,18:44,12.984161433046813,77.67507543355978,1163.174297103885,Sunny/Clear,Wet,0,1,0,0
BLR-363,3,14/01/2024,18:34,13.000747253281032,77.59900640932672,2249.3158135244444,Overcast,Dry,0,0,1,0
BLR-364,3,14/01/2024,12:03,12.995735199604203,77.58625598828456,1402.7735657887342,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-365,3,14/01/2024,07:11,13.01615530949236,77.59753239226617,1930.1887089576148,Sunny/Clear,Dry,0,1,0,0
BLR-366,2,14/01/2024,21:23,12.97347421746344,77.65948534731652,1737.2285947655248,Overcast,Dry,0,0,0,0
BLR-367,4,14/01/2024,23:16,12.989979204965396,77.63681702914768,2149.122389121814,Sunny/Clear,Dry,0,0,0,0
BLR-368,4,14/01/2024,00:26,13.007707728801108,77.66660687206728,1589.2773127659066,Raining,Dry,0,0,1,1
BLR-369,3,14/01/2024,01:08,13.040381334648618,77.63550581883995,1960.2426103668272,Sunny/Clear,Potholes/Damaged,0,0,0,1
BLR-370,3,14/01/2024,22:57,13.054910434905011,77.61363248727642,1860.8414750302334,Sunny/Clear,Dry,0,0,0,1
BLR-371,3,14/01/2024,00:18,12.96181913532711,77.58078197584362,2275.3256414800526,Overcast,Dry,0,0,1,0
BLR-372,3,14/01/2024,16:04,12.891443279855423,77.60314456663782,1855.4919591083649,Sunny/Clear,Dry,0,0,1,0
BLR-373,2,14/01/2024,14:19,12.930636950125194,77.62002807049815,1111.9814514270165,Foggy,Dry,0,0,0,1
BLR-374,3,14/01/2024,23:56,12.99202581630956,77.75969081434448,1408.1089939288427,Foggy,Potholes/Damaged,0,0,0,0
BLR-375,3,14/01/2024,11:03,12.939271463694176,77.60273303041508,891.6142087688647,Sunny/Clear,Wet,0,0,0,0
BLR-376,2,14/01/2024,14:34,12.850320139126728,77.66490125306873,1344.6162549478734,Sunny/Clear,Dry,0,0,1,0
BLR-377,3,14/01/2024,13:35,12.897409771352235,77.63096379881522,810.7562217612237,Sunny/Clear,Dry,0,0,0,0
BLR-378,3,14/01/2024,18:05,12.907204938503067,77.5557566370449,1876.6461616908541,Sunny/Clear,Dry,0,0,0,1
BLR-379,3,14/01/2024,16:17,13.009215163373145,77.67612634194477,601.1779066172796,Sunny/Clear,Wet,0,0,0,0
BLR-380,3,14/01/2024,07:50,12.986769373479907,77.53892500479161,966.5612961387561,Sunny/Clear,Dry,1,1,0,0
BLR-381,3,14/01/2024,19:11,12.786327725544181,77.7401694841012,1659.8751035058617,Sunny/Clear,Potholes/Damaged,0,1,0,0
BLR-382,3,14/01/2024,16:30,13.036147233337251,77.67245966121997,1901.5125396767894,Raining,Wet,1,0,0,1
BLR-383,4,14/01/2024,18:00,12.783481908778322,77.63718926301806,494.98484479028514,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-384,2,14/01/2024,10:41,13.035661613989035,77.62780365416589,1687.0350107616546,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-385,3,15/01/2024,15:36,13.009065020219658,77.64657558875673,1822.2159420625703,Sunny/Clear,Dry,0,0,0,1
BLR-386,3,15/01/2024,16:27,12.826787793846185,77.63323506528248,659.0913553211172,Raining,Dry,0,0,0,0
BLR-387,4,15/01/2024,08:54,12.861752005104238,77.64844040084026,603.9397804461122,Sunny/Clear,Dry,0,1,0,0
BLR-388,3,15/01/2024,07:24,12.998344006183777,77.55777542671655,1505.5789517125463,Sunny/Clear,Dry,1,0,0,1
BLR-389,2,15/01/2024,09:39,12.946422942307432,77.60690799315418,1734.4111218241019,Overcast,Dry,0,0,0,0
BLR-390,3,15/01/2024,02:54,12.962102362343874,77.52781320421495,1267.1056076518848,Sunny/Clear,Dry,0,0,0,0
BLR-391,3,15/01/2024,22:22,12.881091724992444,77.61026935763601,1603.7602703167386,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-392,2,15/01/2024,11:55,13.017091951947524,77.61136015526922,1503.3160665648657,Raining,Dry,0,0,0,0
BLR-393,1,15/01/2024,03:58,12.786564053980404,77.64920416118001,2499.5435386224344,Sunny/Clear,Wet,0,0,0,0
BLR-394,3,15/01/2024,21:49,12.92057287564241,77.57118031103246,379.8858865239731,Sunny/Clear,Dry,0,0,0,0
BLR-395,2,15/01/2024,22:08,13.02542998229679,77.64684747685504,1265.0135326139723,Sunny/Clear,Dry,0,0,0,0
BLR-396,3,15/01/2024,20:03,12.977530391625374,77.65650886968454,1304.9709394519925,Sunny/Clear,Dry,0,0,0,1
BLR-397,2,15/01/2024,01:38,12.951383160399402,77.67140003659547,643.8071917908937,Sunny/Clear,Wet,0,1,1,0
BLR-398,3,15/01/2024,17:33,12.991877418089262,77.58980166588763,1678.7968341727894,Sunny/Clear,Under Construction,0,0,1,0
BLR-399,3,15/01/2024,01:41,12.964467661522562,77.5877890474776,1218.6865195087066,Sunny/Clear,Dry,1,0,0,0
BLR-400,3,15/01/2024,02:18,12.914635949623438,77.62101111053961,1053.3347069168144,Sunny/Clear,Dry,0,0,0,0
BLR-401,2,15/01/2024,01:25,12.97136336108921,77.5312018054187,874.1594281748474,Sunny/Clear,Under Construction,0,0,0,0
BLR-402,3,15/01/2024,02:40,12.851945407612645,77.58017197261871,1549.1499125808398,Sunny/Clear,Dry,0,0,0,0
BLR-403,3,15/01/2024,10:30,12.923073703744851,77.64060139567286,1742.7439041545574,Sunny/Clear,Dry,0,0,0,0
BLR-404,3,15/01/2024,10:26,13.011820404394387,77.52534978487225,1411.20067269824,Overcast,Wet,1,1,0,1
BLR-405,3,15/01/2024,02:36,12.941754649438499,77.58873560093416,1955.4288368673706,Foggy,Dry,0,0,0,0
BLR-406,3,15/01/2024,11:46,12.9618273126695,77.58090376291499,1686.9312736127097,Sunny/Clear,Potholes/Damaged,0,0,0,0
BLR-407,3,15/01/2024,22:16,12.928562766103797,77.5964714585062,2405.3650947752917,Sunny/Clear,Dry,0,0,0,0
BLR-408,3,15/01/2024,15:16,13.028172703969465,77.60619731492719,954.400442036372,Sunny/Clear,Wet,0,0,0,1
BLR-409,3,15/01/2024,14:25,12.991764494577136,77.75413629068728,790.6994167722637,Foggy,Potholes/Damaged,0,0,0,1
BLR-410,1,15/01/2024,12:01,12.984643961868597,77.6146261758403,1802.0725407646164,Sunny/Clear,Wet,0,0,1,0
BLR-411,2,15/01/2024,16:00,12.925402639606896,77.64046913739679,1363.60319079449,Sunny/Clear,Dry,0,0,1,0
BLR-412,3,16/01/2024,09:03,13.018549208881169,77.62827980349078,830.5360347745916,Raining,Dry,0,0,0,0
BLR-413,2,16/01/2024,09:43,13.004934867103325,77.60936513278705,1005.1945018904744,Sunny/Clear,Under Construction,1,0,1,0
BLR-414,3,16/01/2024,02:00,12.99043446613628,77.68715049641214,1873.4068071675954,Sunny/Clear,Dry,0,1,0,0
BLR-415,3,16/01/2024,18:32,12.985524000763995,77.6986072619676,1973.4928658162844,Sunny/Clear,Wet,0,0,0,1
